Occupant Config,,,Crash Config,Sensor accuracy: adaptive system,,,,Non-adaptive system,,Seatbelt Component
78,1816,181.5,40,0.020919502,0.031379253,0.029682279,0.044523418,0.028391778,0.042587668,SLL
78,1816,181.5,50,0.057101429,0.085652143,0.056393623,0.084590435,0.046151016,0.069226524,SLL
78,1816,181.5,56,0.105156177,0.157734266,0.266737991,0.400106987,0.357364679,0.536047018,SLL
78,1816,188,40,0.000944138,0.001416206,0.001177847,0.001766771,0.014010668,0.021016002,SLL
78,1816,188,50,0.037862847,0.05679427,0.037988567,0.056982851,0.056152814,0.084229221,SLL
78,1816,188,56,0.105263723,0.157895584,0.230756801,0.346135202,0.451523175,0.677284762,SLL
89.6,1440,167.3333333,40,0.042239428,0.063359141,0.038944662,0.058416992,0.061400963,0.092101444,SLL
89.6,1440,167.3333333,50,0.104376885,0.156565328,0.110619392,0.165929088,0.142022471,0.213033706,SLL
89.6,1440,167.3333333,56,0.19444938,0.29167407,0.195691924,0.293537886,0.229878296,0.344817444,SLL
89.6,1440,175,40,0.009598434,0.014397651,0.012181103,0.018271655,0.022007167,0.033010751,SLL
89.6,1440,175,50,0.035197675,0.052796513,0.033833742,0.050750613,0.034661114,0.051991671,SLL
89.6,1440,175,56,0.07295614,0.10943421,0.06152491,0.092287365,0.061885089,0.092827634,SLL
89.6,1534,167.3333333,40,0.053647459,0.080471188,0.055898813,0.083848219,0.075606486,0.113409729,SLL
89.6,1534,167.3333333,50,0.146977579,0.220466369,0.147627246,0.221440868,0.166126853,0.249190279,SLL
89.6,1534,167.3333333,56,0.362008386,0.543012578,0.483441605,0.725162407,0.221579149,0.332368723,SLL
89.6,1534,175,40,0.013186753,0.019780129,0.013337553,0.020006329,0.024165869,0.036248803,SLL
89.6,1534,175,50,0.046881914,0.070322871,0.049383819,0.074075729,0.041318074,0.06197711,SLL
89.6,1534,175,56,0.093456328,0.140184493,0.072535333,0.108802999,0.090378031,0.135567047,SLL
89.6,1628,167.3333333,40,0.047777406,0.071666109,0.048594117,0.072891175,0.082016206,0.123024309,SLL
89.6,1628,167.3333333,50,0.129559621,0.194339431,0.128467677,0.192701515,0.175497772,0.263246658,SLL
89.6,1628,167.3333333,56,0.244565915,0.366848872,0.241019959,0.361529939,0.331683073,0.497524609,SLL
89.6,1628,175,40,0.052048087,0.078072131,0.053724408,0.080586612,0.032188535,0.048282802,SLL
89.6,1628,175,50,0.054108977,0.081163466,0.062467989,0.093701983,0.051153324,0.076729986,SLL
89.6,1628,175,56,0.126784917,0.190177376,0.11287809,0.169317134,0.129753917,0.194630876,SLL
89.6,1628,181.5,40,0.040636122,0.060954183,0.040612578,0.060918868,0.033512175,0.050268263,SLL
89.6,1628,181.5,50,0.048921764,0.073382646,0.053849518,0.080774277,0.046996355,0.070494533,SLL
89.6,1628,181.5,56,0.074351208,0.111526812,0.122260189,0.183390284,0.079061784,0.118592676,SLL
89.6,1628,188,40,0.009637415,0.014456123,0.00971514,0.01457271,0.009187639,0.013781458,SLL
89.6,1628,188,50,0.010250628,0.015375942,0.009978831,0.014968246,0.015090417,0.022635626,SLL
89.6,1628,188,56,0.04034722,0.060520831,0.040876377,0.061314565,0.040867342,0.061301012,SLL
89.6,1722,167.3333333,40,0.06885031,0.103275465,0.075716803,0.113575205,0.103371158,0.155056736,SLL
89.6,1722,167.3333333,50,0.1906262,0.2859393,0.189336522,0.284004783,0.206639183,0.309958774,SLL
89.6,1722,167.3333333,56,0.309503617,0.464255426,0.30965641,0.464484615,0.49080673,0.736210096,SLL
89.6,1722,175,40,0.010197699,0.015296549,0.010210156,0.015315235,0.043166459,0.064749688,SLL
89.6,1722,175,50,0.060583459,0.090875188,0.060991134,0.091486701,0.073403872,0.110105808,SLL
89.6,1722,175,56,0.137146755,0.205720133,0.130813046,0.196219569,0.456894746,0.685342118,SLL
89.6,1722,181.5,40,0.027969718,0.041954577,0.028875768,0.043313652,0.033927202,0.050890803,SLL
89.6,1722,181.5,50,0.059814746,0.089722118,0.061942101,0.092913151,0.05811517,0.087172755,SLL
89.6,1722,181.5,56,0.098344885,0.147517327,0.096795222,0.145192833,0.39860266,0.59790399,SLL
89.6,1722,188,40,0.012207389,0.018311083,0.012474895,0.018712342,0.012007594,0.018011391,SLL
89.6,1722,188,50,0.003386438,0.005079657,0.02227504,0.033412559,0.025085156,0.037627733,SLL
89.6,1722,188,56,0.070737743,0.106106615,0.078157798,0.117236697,0.110217279,0.165325919,SLL
89.6,1816,167.3333333,40,0.093021747,0.13953262,0.108000247,0.16200037,0.111343339,0.167015009,SLL
89.6,1816,167.3333333,50,0.252094375,0.378141563,0.243207794,0.364811691,0.23156783,0.347351744,SLL
89.6,1816,167.3333333,56,0.322816096,0.484224143,0.329978761,0.494968141,0.600141487,0.90021223,SLL
89.6,1816,175,40,0.023398476,0.035097714,0.02836584,0.04254876,0.048154831,0.072232246,SLL
89.6,1816,175,50,0.132615106,0.198922659,0.128215318,0.192322977,0.127148464,0.190722696,SLL
89.6,1816,175,56,0.14237995,0.213569925,0.318863547,0.47829532,0.527235581,0.790853372,SLL
89.6,1816,181.5,40,0.033438861,0.050158292,0.043171048,0.064756572,0.034391046,0.051586568,SLL
89.6,1816,181.5,50,0.059967817,0.089951725,0.063586771,0.095380157,0.115440664,0.173160996,SLL
89.6,1816,181.5,56,0.125798689,0.188698033,0.15069367,0.226040504,0.44243343,0.663650145,SLL
89.6,1816,188,40,0.005966306,0.008949459,0.006119907,0.00917986,0.014574826,0.021862239,SLL
89.6,1816,188,50,0.050642827,0.075964241,0.054788871,0.082183306,0.087920221,0.131880332,SLL
89.6,1816,188,56,0.061298406,0.091947609,0.068035574,0.102053361,0.389078323,0.583617485,SLL
101.2,1440,175,40,0.017631292,0.026446939,0.023053706,0.034580559,0.028021514,0.042032272,SLL
101.2,1440,175,50,0.035125787,0.05268868,0.035719942,0.053579913,0.043248653,0.06487298,SLL
101.2,1440,175,56,0.062191658,0.093287487,0.061128278,0.091692417,0.074092602,0.111138903,SLL
101.2,1534,175,40,0.021990776,0.032986164,0.048355877,0.072533816,0.031913996,0.047870994,SLL
101.2,1534,175,50,0.056644738,0.084967107,0.056998134,0.0854972,0.059101846,0.088652769,SLL
101.2,1534,175,56,0.158194465,0.237291697,0.168861431,0.253292147,0.139072191,0.208608286,SLL
101.2,1628,175,40,0.015549839,0.023324758,0.016174555,0.024261832,0.038414419,0.057621628,SLL
101.2,1628,175,50,0.081560466,0.1223407,0.080903658,0.121355487,0.081612553,0.122418829,SLL
101.2,1628,175,56,0.162118456,0.243177685,0.156544956,0.234817434,0.430610541,0.645915811,SLL
101.2,1628,181.5,40,0.046477556,0.069716334,0.051480055,0.077220082,0.039739072,0.059608608,SLL
101.2,1628,181.5,50,0.080802953,0.12120443,0.08920294,0.13380441,0.054596243,0.081894365,SLL
101.2,1628,181.5,56,0.132228893,0.19834334,0.158959587,0.23843938,0.288065768,0.432098653,SLL
101.2,1628,188,40,0.018203199,0.027304798,0.029229939,0.043844908,0.014044404,0.021066606,SLL
101.2,1628,188,50,0.024310827,0.036466241,0.024169266,0.036253899,0.026345915,0.039518873,SLL
101.2,1628,188,56,0.101048793,0.151573189,0.097589208,0.146383811,0.090904393,0.136356589,SLL
101.2,1722,175,40,0.043419778,0.065129668,0.044137359,0.066206038,0.047584534,0.071376801,SLL
101.2,1722,175,50,0.123858189,0.185787284,0.128558941,0.192838412,0.232649559,0.348974339,SLL
101.2,1722,175,56,0.18936584,0.28404876,0.174647807,0.26197171,0.664145274,0.99621791,SLL
101.2,1722,181.5,40,0.045065761,0.067598641,0.045308173,0.067962259,0.040091634,0.060137451,SLL
101.2,1722,181.5,50,0.068611805,0.102917708,0.069643283,0.104464925,0.179684782,0.269527172,SLL
101.2,1722,181.5,56,0.137631868,0.206447801,0.13329397,0.199940955,0.54857642,0.82286463,SLL
101.2,1722,188,40,0.019007921,0.028511882,0.014396489,0.021594733,0.012154937,0.018232405,SLL
101.2,1722,188,50,0.029326324,0.043989486,0.029317339,0.043976008,0.08485832,0.12728748,SLL
101.2,1722,188,56,0.109966665,0.164949998,0.119051244,0.178576866,0.40222223,0.603333345,SLL
101.2,1816,175,40,0.042616624,0.063924937,0.042803649,0.064205473,0.062544412,0.093816619,SLL
101.2,1816,175,50,0.16777065,0.251655975,0.170143041,0.255214562,0.296080377,0.444120566,SLL
101.2,1816,175,56,0.284639624,0.426959435,0.298620435,0.447930652,0.634907802,0.952361703,SLL
101.2,1816,181.5,40,0.043766379,0.065649569,0.047415257,0.071122885,0.040451646,0.060677469,SLL
101.2,1816,181.5,50,0.086042658,0.129063987,0.086007914,0.129011871,0.247970616,0.371955924,SLL
101.2,1816,181.5,56,0.153217273,0.229825909,0.146794534,0.220191801,0.590522887,0.88578433,SLL
101.2,1816,188,40,0.007016897,0.010525346,0.00734514,0.01101771,0.014990211,0.022485316,SLL
101.2,1816,188,50,0.037013308,0.055519963,0.034418106,0.051627159,0.198335443,0.297503165,SLL
101.2,1816,188,56,0.085138348,0.127707523,0.112269631,0.168404446,0.514497439,0.771746158,SLL
49,1440,152,40,0.00720191,0.010802865,0.011764407,0.017646611,0.013911903,0.020867854,SLL
49,1440,152,50,0.014064729,0.021097094,0.015833139,0.023749709,0.018203974,0.027305961,SLL
49,1440,152,56,0.044451991,0.066677987,0.043879219,0.065818829,0.088649582,0.132974373,SLL
49,1440,159.6666667,40,0.015977091,0.023965637,0.026740191,0.040110286,0.017524898,0.026287347,SLL
49,1440,159.6666667,50,0.025253248,0.037879873,0.033336043,0.050004065,0.030755133,0.0461327,SLL
49,1440,159.6666667,56,0.078160287,0.11724043,0.081847201,0.122770802,0.117859628,0.176789442,SLL
49,1534,152,40,0.00370276,0.00555414,0.00387013,0.005805194,0.017543077,0.026314616,SLL
49,1534,152,50,0.010858297,0.016287446,0.010810435,0.016215652,0.020705223,0.031057835,SLL
49,1534,152,56,0.028603318,0.042904976,0.025242114,0.03786317,0.034474196,0.051711294,SLL
49,1534,159.6666667,40,0.006598532,0.009897798,0.006784916,0.010177374,0.018653393,0.027980089,SLL
49,1534,159.6666667,50,0.045411688,0.068117532,0.053575092,0.080362638,0.049626562,0.074439843,SLL
49,1534,159.6666667,56,0.081114723,0.121672085,0.089525855,0.134288783,0.138323204,0.207484806,SLL
49,1628,152,40,0.004430056,0.006645083,0.004589558,0.006884336,0.021553695,0.032330543,SLL
49,1628,152,50,0.013301134,0.019951701,0.015931964,0.023897946,0.02693212,0.04039818,SLL
49,1628,152,56,0.101692957,0.152539435,0.10465718,0.15698577,0.074194033,0.111291049,SLL
49,1628,159.6666667,40,0.014479697,0.021719545,0.018382847,0.027574271,0.019779384,0.029669076,SLL
49,1628,159.6666667,50,0.062826169,0.094239253,0.084841934,0.127262901,0.076164035,0.114246052,SLL
49,1628,159.6666667,56,0.092521208,0.138781812,0.09353486,0.14030229,0.171103749,0.256655623,SLL
49,1722,152,40,0.029779514,0.044669272,0.044715561,0.067073341,0.025620282,0.038430423,SLL
49,1722,152,50,0.033807064,0.050710596,0.040589889,0.060884834,0.050416741,0.075625111,SLL
49,1722,152,56,0.218865177,0.328297766,0.211891483,0.317837225,0.162312946,0.243469419,SLL
49,1722,159.6666667,40,0.011042774,0.016564161,0.01127708,0.016915619,0.020929158,0.031393737,SLL
49,1722,159.6666667,50,0.073890921,0.110836382,0.091093262,0.136639894,0.105358916,0.158038373,SLL
49,1722,159.6666667,56,0.165640829,0.248461243,0.173812512,0.260718768,0.201247068,0.301870602,SLL
49,1816,152,40,0.046611309,0.069916964,0.046610951,0.069916427,0.07246244,0.108693661,SLL
49,1816,152,50,0.184711608,0.277067411,0.183806307,0.27570946,0.204373686,0.30656053,SLL
49,1816,152,56,0.273928768,0.410893152,0.275392322,0.413088484,0.337443888,0.506165832,SLL
49,1816,159.6666667,40,0.037574172,0.056361258,0.037575901,0.056363851,0.022306957,0.033460435,SLL
49,1816,159.6666667,50,0.083147626,0.124721439,0.084229293,0.12634394,0.146567802,0.219851703,SLL
49,1816,159.6666667,56,0.198476659,0.297714988,0.204092398,0.306138596,0.25776296,0.38664444,SLL
58.66666667,1440,152,40,0.009095311,0.013642967,0.009086192,0.013629287,0.016211331,0.024316996,SLL
58.66666667,1440,152,50,0.041535625,0.062303437,0.048989725,0.073484588,0.023384631,0.035076946,SLL
58.66666667,1440,152,56,0.041988366,0.06298255,0.039047909,0.058571864,0.121069278,0.181603917,SLL
58.66666667,1440,159.6666667,40,0.012484769,0.018727153,0.021383144,0.032074716,0.022348344,0.033522516,SLL
58.66666667,1440,159.6666667,50,0.0520311,0.07804665,0.051846325,0.077769488,0.079653546,0.119480318,SLL
58.66666667,1440,159.6666667,56,0.082780567,0.124170851,0.120835657,0.181253486,0.191108479,0.286662719,SLL
58.66666667,1440,167.3333333,40,0.010431349,0.015647024,0.01010263,0.015153944,0.020798087,0.031197131,SLL
58.66666667,1440,167.3333333,50,0.050045107,0.07506766,0.052525571,0.078788357,0.056508485,0.084762727,SLL
58.66666667,1440,167.3333333,56,0.065113961,0.097670941,0.065455177,0.098182766,0.113290926,0.169936389,SLL
58.66666667,1440,175,40,0.001270115,0.001905173,0.001685262,0.002527893,0.01292628,0.019389421,SLL
58.66666667,1440,175,50,0.013412833,0.02011925,0.013347924,0.020021886,0.02196449,0.032946736,SLL
58.66666667,1440,175,56,0.040039529,0.060059293,0.07737763,0.116066445,0.057461447,0.086192171,SLL
58.66666667,1534,152,40,0.019285202,0.028927803,0.022237003,0.033355504,0.020123005,0.030184507,SLL
58.66666667,1534,152,50,0.016245818,0.024368728,0.015372001,0.023058001,0.025884211,0.038826317,SLL
58.66666667,1534,152,56,0.048757716,0.073136574,0.050455124,0.075682686,0.133519499,0.200279249,SLL
58.66666667,1534,159.6666667,40,0.018588596,0.027882894,0.027772697,0.041659045,0.023435831,0.035153747,SLL
58.66666667,1534,159.6666667,50,0.070274766,0.105412149,0.068765656,0.103148485,0.079898895,0.119848343,SLL
58.66666667,1534,159.6666667,56,0.138037708,0.207056562,0.1351099,0.202664849,0.181747089,0.272620633,SLL
58.66666667,1534,167.3333333,40,0.018203497,0.027305245,0.018170416,0.027255625,0.022059321,0.033088982,SLL
58.66666667,1534,167.3333333,50,0.050130561,0.075195841,0.057796241,0.086694361,0.070650546,0.105975819,SLL
58.66666667,1534,167.3333333,56,0.09961713,0.149425694,0.103793973,0.15569096,0.12437487,0.186562304,SLL
58.66666667,1534,175,40,0,0,0.000755847,0.00113377,0.017092049,0.025638074,SLL
58.66666667,1534,175,50,0.009863477,0.014795215,0.009133608,0.013700411,0.019865751,0.029798627,SLL
58.66666667,1534,175,56,0.047508589,0.071262883,0.053891992,0.080837988,0.047646284,0.071469426,SLL
58.66666667,1628,152,40,0.004849613,0.007274419,0.0074597,0.01118955,0.025519729,0.038279593,SLL
58.66666667,1628,152,50,0.0409078,0.0613617,0.03971523,0.059572846,0.033652186,0.05047828,SLL
58.66666667,1628,152,56,0.053572623,0.080358935,0.057156039,0.085734059,0.106773798,0.160160696,SLL
58.66666667,1628,159.6666667,40,0.021358907,0.032038361,0.02216047,0.033240706,0.024552584,0.036828876,SLL
58.66666667,1628,159.6666667,50,0.051554203,0.077331305,0.052029014,0.07804352,0.11948384,0.17922576,SLL
58.66666667,1628,159.6666667,56,0.211176837,0.316765256,0.311155912,0.466733868,0.208285506,0.312428259,SLL
58.66666667,1628,167.3333333,40,0.015422285,0.023133427,0.014946163,0.022419244,0.023356915,0.035035372,SLL
58.66666667,1628,167.3333333,50,0.057139312,0.085708968,0.063956044,0.095934067,0.085288175,0.127932262,SLL
58.66666667,1628,167.3333333,56,0.145660064,0.218490096,0.162776,0.244164,0.149569839,0.224354758,SLL
58.66666667,1628,175,40,0.01195085,0.017926276,0.022741199,0.034111798,0.02611804,0.03917706,SLL
58.66666667,1628,175,50,0.018330812,0.027496219,0.019897044,0.029845566,0.031284034,0.046926051,SLL
58.66666667,1628,175,56,0.057052494,0.085578741,0.047652528,0.071478792,0.055345353,0.08301803,SLL
58.66666667,1722,152,40,0.034439862,0.051659793,0.037317514,0.055976272,0.029860735,0.044791102,SLL
58.66666667,1722,152,50,0.074548682,0.111823023,0.073291513,0.10993727,0.043619871,0.065429807,SLL
58.66666667,1722,152,56,0.119058525,0.178587787,0.129106267,0.1936594,0.119370535,0.179055802,SLL
58.66666667,1722,159.6666667,40,0.026396609,0.039594914,0.027778236,0.041667355,0.025725186,0.038587779,SLL
58.66666667,1722,159.6666667,50,0.07398281,0.110974215,0.073393956,0.110090934,0.129638855,0.194458282,SLL
58.66666667,1722,159.6666667,56,0.174211543,0.261317314,0.178558246,0.267837369,0.254269804,0.381404707,SLL
58.66666667,1722,167.3333333,40,0.015810192,0.023715287,0.01725632,0.025884479,0.024635077,0.036952615,SLL
58.66666667,1722,167.3333333,50,0.201310053,0.301965079,0.158967008,0.238450512,0.095088268,0.142632402,SLL
58.66666667,1722,167.3333333,56,0.132959039,0.199438558,0.133609135,0.200413703,0.163435265,0.245152898,SLL
58.66666667,1722,175,40,0.014191628,0.021287441,0.021450758,0.032176137,0.033940613,0.05091092,SLL
58.66666667,1722,175,50,0.012499081,0.018748622,0.014774798,0.022162197,0.046949208,0.070423812,SLL
58.66666667,1722,175,56,0.095374329,0.143061494,0.059965099,0.089947648,0.073453394,0.110180091,SLL
58.66666667,1816,152,40,0.046735048,0.070102572,0.054913077,0.082369616,0.061500073,0.092250109,SLL
58.66666667,1816,152,50,0.196876267,0.295314401,0.191409783,0.287114675,0.165124961,0.247687441,SLL
58.66666667,1816,152,56,0.285004856,0.427507284,0.3038895,0.45583425,0.355538945,0.533308417,SLL
58.66666667,1816,159.6666667,40,0.029581936,0.044372904,0.035896538,0.053844808,0.053473717,0.080210576,SLL
58.66666667,1816,159.6666667,50,0.126502838,0.189754257,0.138832419,0.208248629,0.181288694,0.271933041,SLL
58.66666667,1816,159.6666667,56,0.217039846,0.32555977,0.220643896,0.330965843,0.306452484,0.459678725,SLL
58.66666667,1816,167.3333333,40,0.02308327,0.034624904,0.026495278,0.039742917,0.027234422,0.040851633,SLL
58.66666667,1816,167.3333333,50,0.117206955,0.175810433,0.173861462,0.260792193,0.120722784,0.181084176,SLL
58.66666667,1816,167.3333333,56,0.163714914,0.245572371,0.16583311,0.248749665,0.190577476,0.285866214,SLL
58.66666667,1816,175,40,0.009691775,0.014537662,0.010000527,0.01500079,0.035067141,0.052600712,SLL
58.66666667,1816,175,50,0.012998068,0.019497102,0.014558584,0.021837876,0.048438728,0.072658092,SLL
58.66666667,1816,175,56,0.051597557,0.077396336,0.049797203,0.074695805,0.092609867,0.1389148,SLL
68.33333333,1440,152,40,0.017383754,0.026075631,0.01676935,0.025154024,0.019170225,0.028755337,SLL
68.33333333,1440,152,50,0.037167907,0.05575186,0.030042768,0.045064151,0.072968019,0.109452029,SLL
68.33333333,1440,152,56,0.05014927,0.075223905,0.050538779,0.075808168,0.225060653,0.33759098,SLL
68.33333333,1440,159.6666667,40,0.026444733,0.0396671,0.026574552,0.039861828,0.027124763,0.040687144,SLL
68.33333333,1440,159.6666667,50,0.054472804,0.081709206,0.054111123,0.081166685,0.123198648,0.184797972,SLL
68.33333333,1440,159.6666667,56,0.145182071,0.217773107,0.147278411,0.220917616,0.238702238,0.358053357,SLL
68.33333333,1440,167.3333333,40,0.014045835,0.021068752,0.014147937,0.021221906,0.02564919,0.038473785,SLL
68.33333333,1440,167.3333333,50,0.052734256,0.079101384,0.053428471,0.080142707,0.085911266,0.128866899,SLL
68.33333333,1440,167.3333333,56,0.134896603,0.202344905,0.141910106,0.212865159,0.153212704,0.229819055,SLL
68.33333333,1440,175,40,0.004532158,0.006798238,0.005152345,0.007728517,0.015462875,0.023194313,SLL
68.33333333,1440,175,50,0.01089263,0.016338944,0.013468564,0.020202845,0.02719903,0.040798545,SLL
68.33333333,1440,175,56,0.035403802,0.053105702,0.038358683,0.057538024,0.064143551,0.096215326,SLL
68.33333333,1534,152,40,0.007497609,0.011246413,0.011955424,0.017933136,0.023443937,0.035165906,SLL
68.33333333,1534,152,50,0.033978462,0.050967693,0.0340361,0.05105415,0.069753056,0.104629585,SLL
68.33333333,1534,152,56,0.067018543,0.100527814,0.073436464,0.110154695,0.328069121,0.492103682,SLL
68.33333333,1534,159.6666667,40,0.028003037,0.042004555,0.027855456,0.041783184,0.028276801,0.042415202,SLL
68.33333333,1534,159.6666667,50,0.076657636,0.114986454,0.092789106,0.139183659,0.132448024,0.198672036,SLL
68.33333333,1534,159.6666667,56,0.161840744,0.242761116,0.166178355,0.249267532,0.240369032,0.360553548,SLL
68.33333333,1534,167.3333333,40,0.017644107,0.026466161,0.018078029,0.027117044,0.026932597,0.040398896,SLL
